origin_country,destination_country,destination_city,university_name,course_name,field_of_study,year_of_enrollment,scholarship_received,enrollment_reason,graduation_year,placement_country,placement_company,starting_salary_usd,gpa_or_score,visa_status,post_graduation_visa,language_proficiency_test,test_score,duration,placement_status
0,5,Saint Petersburg,Saint Petersburg State University,Political Science,4,2023,1,Job Opportunities,2026,Russia,Facebook,0.5479040127100473,-1.362746975703352,2,2,0,1.2373081430144395,1.214516984136964,1
7,1,Turku,Ã…bo Akademi University,Civil Engineering,1,2021,1,Higher Ranking,2022,None,None,-0.8785035087145754,0.21638792678511096,2,2,4,0.0,-1.2311475026470962,0
7,8,London,UCL,Psychology,3,2022,0,Scholarship,2025,None,None,-0.8785035087145754,-1.2234115431308403,4,3,1,-0.7749034538414762,1.214516984136964,0
7,0,Kingston,Queen's University,Business Administration,4,2021,1,Quality of Life,2024,Canada,Apple,1.6740401212556675,0.35572335935762256,1,3,0,-1.828919052194575,1.214516984136964,1
8,3,Delhi,IIT Delhi,Business Administration,2,2020,1,Political Stability,2022,India,Tesla,0.8506599408256371,0.9827328059339243,2,0,2,-1.828919052194575,-0.008315259255065975,1
6,0,Montreal,McGill University,Data Science,6,2019,0,Quality of Life,2022,Canada,Goldman Sachs,0.46272063316990475,-0.41062151979119077,1,1,3,-0.9665426535420397,1.214516984136964,1
1,4,Dublin,Trinity College Dublin,Medicine,7,2021,0,Quality of Life,2024,Ireland,Microsoft,1.8555674805257028,0.44861364773929696,0,4,4,0.0,1.214516984136964,1
5,3,Mumbai,IIT Bombay,Design,2,2023,0,Job Opportunities,2025,India,Goldman Sachs,-0.2529183468417602,-1.2234115431308403,1,2,3,-1.445640652793448,-0.008315259255065975,1
2,1,Helsinki,University of Helsinki,Business Administration,6,2019,0,Higher Ranking,2022,None,None,-0.8785035087145754,-0.6428472407453758,4,1,0,-0.9665426535420397,1.214516984136964,0
7,6,Johannesburg,University of the Witwatersrand,Psychology,5,2023,1,Job Opportunities,2024,South Africa,McKinsey,0.5710731032099703,0.21638792678511096,3,2,2,-0.8707230536917584,-1.2311475026470962,1
2,0,Vancouver,Simon Fraser University,Biotechnology,4,2022,0,Job Opportunities,2024,Canada,Goldman Sachs,0.5403124383760299,0.9827328059339243,5,0,4,0.0,-0.008315259255065975,1
0,2,Berlin,Humboldt University,Finance,6,2023,1,Job Opportunities,2026,Germany,Siemens,0.7074059472239854,-1.2001889710354223,5,0,2,-1.445640652793448,1.214516984136964,1
1,2,Heidelberg,Heidelberg University,Civil Engineering,5,2021,1,Higher Ranking,2022,Germany,Apple,0.6117718289902606,1.3078488152697847,0,2,3,-0.9665426535420397,-1.2311475026470962,1
2,3,Tiruchirappalli,NIT Trichy,Medicine,2,2021,0,Higher Ranking,2024,None,None,-0.8785035087145754,1.0756230943155987,1,2,2,0.27911214451162186,1.214516984136964,0
9,0,Montreal,McGill University,Political Science,6,2019,0,Higher Ranking,2021,None,None,-0.8785035087145754,-1.6646404129437942,1,4,3,-0.8707230536917584,-0.008315259255065975,0
4,9,New York,NYU,Law,6,2021,1,Political Stability,2022,None,None,-0.8785035087145754,1.331071387365203,4,3,2,1.3331277428647208,-1.2311475026470962,0
0,9,San Francisco,Stanford University,Law,6,2022,1,Quality of Life,2025,USA,Apple,0.022389603422005987,1.2846262431743656,0,3,2,-0.8707230536917584,1.214516984136964,1
5,9,Boston,Harvard University,Data Science,1,2020,1,Quality of Life,2022,None,None,-0.8785035087145754,0.5415039361209714,0,3,0,0.8540297436133124,-0.008315259255065975,0
0,1,Lappeenranta,LUT University,Computer Science,3,2022,1,Higher Ranking,2023,Finland,Google,1.4623436483984986,-1.362746975703352,0,2,0,1.1414885431641564,-1.2311475026470962,1
2,1,Lappeenranta,LUT University,Law,7,2021,1,Higher Ranking,2024,None,None,-0.8785035087145754,-0.9679632500812362,5,0,4,0.0,1.214516984136964,0
3,6,Pretoria,University of Pretoria,Civil Engineering,4,2020,0,Job Opportunities,2021,None,None,-0.8785035087145754,-0.29450865931409725,2,2,2,-0.48744465429063133,-1.2311475026470962,0
8,2,Munich,LMU Munich,Architecture,5,2023,1,Scholarship,2024,None,None,-0.8785035087145754,-1.2234115431308403,5,2,2,-0.008346655039222967,-1.2311475026470962,0
5,0,Toronto,University of Toronto,Electrical Engineering,1,2023,0,Quality of Life,2025,None,None,-0.8785035087145754,-0.457066663982028,3,0,4,0.0,-0.008315259255065975,0
4,7,Abu Dhabi,Zayed University,Mechanical Engineering,5,2020,0,Quality of Life,2023,None,None,-0.8785035087145754,-0.8054052454133065,5,1,2,-1.062362253392321,1.214516984136964,0
6,8,Oxford,University of Oxford,Architecture,0,2020,1,Scholarship,2022,None,None,-0.8785035087145754,1.2381810989835285,4,1,0,-1.062362253392321,-0.008315259255065975,0
6,7,Abu Dhabi,Khalifa University,Economics,3,2019,1,Job Opportunities,2021,UAE,Goldman Sachs,1.7064571295806663,0.4950587919301342,2,4,2,1.9080453419664105,-0.008315259255065975,1
0,4,Cork,University College Cork,Civil Engineering,5,2020,0,Higher Ranking,2023,None,None,-0.8785035087145754,0.030607350021762136,0,0,0,-1.7330994523442929,1.214516984136964,0
1,2,Heidelberg,Heidelberg University,Mechanical Engineering,1,2019,1,Job Opportunities,2021,Germany,Apple,1.1101340360498815,1.5400745362239707,3,4,3,-0.6790838539911949,-0.008315259255065975,1
9,7,Dubai,Manipal Academy Dubai,Civil Engineering,6,2022,1,Higher Ranking,2025,None,None,-0.8785035087145754,-0.06228293835991124,4,3,1,-1.5414602526437293,1.214516984136964,0
0,6,Durban,University of KwaZulu-Natal,Psychology,2,2023,1,Higher Ranking,2025,None,None,-0.8785035087145754,1.4007391036514591,0,2,0,0.7582101437630302,-0.008315259255065975,0
1,4,Maynooth,Maynooth University,Medicine,2,2019,0,Higher Ranking,2021,Ireland,SAP,1.91407189883487,1.609742252510226,5,3,0,-0.9665426535420397,-0.008315259255065975,1
2,0,Montreal,McGill University,Electrical Engineering,0,2023,1,Job Opportunities,2026,None,None,-0.8785035087145754,-1.7110855571346315,4,1,0,0.9498493434635937,1.214516984136964,0
2,4,Galway,National University of Ireland Galway,Design,0,2020,1,Quality of Life,2022,Ireland,Siemens,0.2977567088104528,0.6808393686934829,0,2,1,-0.19998585473978647,-0.008315259255065975,1
6,5,Novosibirsk,Novosibirsk State University,Political Science,6,2020,0,Political Stability,2022,Russia,Amazon,1.8818126375090198,-0.06228293835991124,4,3,2,-0.008346655039222967,-0.008315259255065975,1
6,1,Tampere,Tampere University,Finance,3,2021,0,Political Stability,2022,Finland,Goldman Sachs,1.377416607731972,-0.3409538035049345,1,4,4,0.0,-1.2311475026470962,1
7,4,Dublin,University College Dublin,Medicine,5,2023,1,Scholarship,2026,None,None,-0.8785035087145754,0.3789459314530417,3,3,2,0.18329254466134054,1.214516984136964,0
8,3,Chennai,IIT Madras,Economics,0,2023,1,Scholarship,2024,India,McKinsey,0.680648112493436,1.4704068199377145,2,1,1,-1.5414602526437293,-1.2311475026470962,1
6,5,Moscow,Higher School of Economics,Medicine,3,2019,0,Quality of Life,2020,None,None,-0.8785035087145754,-1.2930792594170966,4,1,4,0.0,-1.2311475026470962,0
7,6,Stellenbosch,Stellenbosch University,Data Science,3,2019,1,Job Opportunities,2020,None,None,-0.8785035087145754,0.7969522291705755,3,4,3,0.3749317443619041,-1.2311475026470962,0
5,6,Cape Town,University of Cape Town,Architecture,5,2020,1,Quality of Life,2021,None,None,-0.8785035087145754,-1.618195268752957,4,4,0,0.6623905439127489,-1.2311475026470962,0
9,1,Turku,Ã…bo Akademi University,Economics,7,2019,0,Quality of Life,2021,Finland,Microsoft,2.024908884111523,-0.9679632500812362,1,0,4,0.0,-0.008315259255065975,1
2,3,Delhi,Delhi University,Finance,1,2023,0,Quality of Life,2025,None,None,-0.8785035087145754,-0.5267343802682832,3,0,1,0.9498493434635937,-0.008315259255065975,0
5,0,Montreal,McGill University,Medicine,5,2023,1,Job Opportunities,2026,None,None,-0.8785035087145754,0.8666199454568319,1,1,3,-0.19998585473978647,1.214516984136964,0
2,4,Dublin,Trinity College Dublin,Architecture,0,2021,0,Quality of Life,2023,None,None,-0.8785035087145754,-0.5035118081728652,0,0,0,0.4707513442121854,-0.008315259255065975,0
8,0,Toronto,University of Toronto,Architecture,2,2021,1,Higher Ranking,2024,Canada,Tesla,0.2681988648450191,0.3092782151667854,3,4,3,0.08747294481105837,1.214516984136964,1
7,9,Los Angeles,UCLA,Finance,7,2019,0,Higher Ranking,2020,USA,Apple,0.2812129922747631,0.4253910756438789,4,4,0,0.5665709440624668,-1.2311475026470962,1
8,3,Bangalore,IISc Bangalore,Business Administration,5,2021,0,Job Opportunities,2023,None,None,-0.8785035087145754,-0.6428472407453758,3,4,1,1.5247669425652834,-0.008315259255065975,0
5,6,Johannesburg,University of the Witwatersrand,Finance,0,2022,1,Political Stability,2023,None,None,-0.8785035087145754,-0.8054052454133065,0,0,3,-0.2958054545900678,-1.2311475026470962,0
2,6,Pretoria,University of Pretoria,Psychology,7,2019,0,Scholarship,2022,South Africa,Google,1.591360975327006,-0.22484094302784197,1,1,0,1.4289473427150021,1.214516984136964,1
7,5,Moscow,Moscow Institute of Physics and Technology,Architecture,2,2020,0,Political Stability,2022,None,None,-0.8785035087145754,0.19316535468969287,5,0,3,1.2373081430144395,-0.008315259255065975,0
2,7,Sharjah,American University of Sharjah,Civil Engineering,1,2020,0,Quality of Life,2021,None,None,-0.8785035087145754,-0.06228293835991124,5,4,0,1.1414885431641564,-1.2311475026470962,0
6,1,Tampere,Tampere University,Data Science,5,2023,1,Higher Ranking,2024,Finland,Microsoft,0.4695037541332865,0.4021685035484598,2,0,4,0.0,-1.2311475026470962,1
4,3,Chennai,IIT Madras,Medicine,2,2020,0,Scholarship,2023,India,Amazon,0.49385594712682257,1.5400745362239707,0,4,3,0.8540297436133124,1.214516984136964,1
9,0,Vancouver,University of British Columbia,Mechanical Engineering,2,2021,1,Political Stability,2022,None,None,-0.8785035087145754,-1.7110855571346315,5,3,0,0.8540297436133124,-1.2311475026470962,0
6,8,Birmingham,University of Birmingham,Biotechnology,6,2023,1,Scholarship,2024,UK,IBM,2.0312779192021404,-1.0840761105583296,1,4,1,-1.062362253392321,-1.2311475026470962,1
9,3,Chennai,IIT Madras,Design,5,2021,1,Quality of Life,2023,India,Siemens,0.5101630431637897,-0.7589601012224693,5,3,4,0.0,-0.008315259255065975,1
6,1,Lappeenranta,LUT University,Law,3,2020,1,Job Opportunities,2021,Finland,Microsoft,1.5922680205721094,-0.8750729616995618,3,4,3,0.18329254466134054,-1.2311475026470962,1
8,4,Dublin,Technological University Dublin,Data Science,5,2021,0,Job Opportunities,2022,Ireland,IBM,0.9209362289462547,-1.6646404129437942,0,1,0,1.8122257421161292,-1.2311475026470962,1
6,9,New York,NYU,Business Administration,2,2021,0,Job Opportunities,2022,None,None,-0.8785035087145754,-1.641417840848375,3,4,2,1.2373081430144395,-1.2311475026470962,0
1,7,Abu Dhabi,Zayed University,Computer Science,7,2020,1,Quality of Life,2021,None,None,-0.8785035087145754,1.1685133826972731,2,0,1,1.7164061422658479,-1.2311475026470962,0
5,8,London,Imperial College London,Economics,0,2020,1,Political Stability,2022,UK,Microsoft,1.5143212846179004,0.9595102338385062,4,3,0,1.4289473427150021,-0.008315259255065975,1
4,9,San Francisco,UC Berkeley,Law,2,2019,0,Higher Ranking,2021,USA,Facebook,1.6241920695247694,0.6576167965980638,5,3,2,0.5665709440624668,-0.008315259255065975,1
0,3,Delhi,IIT Delhi,Civil Engineering,2,2021,0,Scholarship,2024,None,None,-0.8785035087145754,1.7258551129873196,5,0,1,-0.8707230536917584,1.214516984136964,0
5,8,London,Imperial College London,Law,5,2023,0,Quality of Life,2025,UK,Google,1.0616859889364254,-0.7589601012224693,0,4,1,0.6623905439127489,-0.008315259255065975,1
4,9,New York,Columbia University,Law,0,2020,1,Political Stability,2021,None,None,-0.8785035087145754,-1.409192119894189,2,1,0,1.2373081430144395,-1.2311475026470962,0
2,6,Stellenbosch,Stellenbosch University,Political Science,2,2020,1,Scholarship,2023,None,None,-0.8785035087145754,1.37751653155604,4,3,0,0.08747294481105837,1.214516984136964,0
2,9,Boston,MIT,Mechanical Engineering,7,2021,1,Quality of Life,2023,None,None,-0.8785035087145754,-0.8750729616995618,1,4,1,-0.6790838539911949,-0.008315259255065975,0
5,4,Dublin,University College Dublin,Design,5,2019,0,Scholarship,2020,Ireland,Microsoft,1.4559746133078815,0.14672021049885567,1,2,1,-1.062362253392321,-1.2311475026470962,1
3,6,Cape Town,University of Cape Town,Mechanical Engineering,2,2022,0,Political Stability,2023,None,None,-0.8785035087145754,1.4239616757468772,1,2,4,0.0,-1.2311475026470962,0
1,7,Abu Dhabi,Zayed University,Biotechnology,7,2021,1,Higher Ranking,2022,UAE,Tesla,0.4935601715034193,-0.24806351512326005,4,0,0,-1.445640652793448,-1.2311475026470962,1
0,5,Moscow,Higher School of Economics,Political Science,4,2020,1,Scholarship,2021,Russia,Microsoft,1.7919560031191055,-0.4338440918866089,4,3,2,-1.6372798524940115,-1.2311475026470962,1
8,9,Chicago,University of Chicago,Law,2,2021,0,Quality of Life,2023,None,None,-0.8785035087145754,-1.1072986826537479,2,4,0,-1.2540014530928845,-0.008315259255065975,0
4,7,Abu Dhabi,Zayed University,Design,2,2019,0,Higher Ranking,2021,UAE,Tesla,-0.24479437638561696,1.1685133826972731,3,0,0,-1.1581818532426031,-0.008315259255065975,1
6,5,Kazan,Kazan Federal University,Electrical Engineering,0,2022,0,Quality of Life,2025,Russia,McKinsey,0.8805332787893677,-0.8054052454133065,1,2,4,0.0,1.214516984136964,1
9,2,Munich,Technical University of Munich,Civil Engineering,0,2023,1,Scholarship,2025,None,None,-0.8785035087145754,-1.2001889710354223,5,4,3,-0.19998585473978647,-0.008315259255065975,0
7,5,Moscow,Lomonosov Moscow State University,Economics,7,2021,1,Higher Ranking,2022,Russia,SAP,0.1604379460517601,0.030607350021762136,3,3,3,1.4289473427150021,-1.2311475026470962,1
1,4,Dublin,Dublin City University,Data Science,3,2023,0,Quality of Life,2024,None,None,-0.8785035087145754,1.0756230943155987,2,2,2,0.9498493434635937,-1.2311475026470962,0
0,7,Dubai,University of Dubai,Architecture,4,2023,1,Higher Ranking,2025,UAE,Google,0.6874509518317113,-1.0608535384629105,4,4,1,-1.2540014530928845,-0.008315259255065975,1
3,8,London,Imperial College London,Architecture,1,2019,0,Scholarship,2022,UK,Facebook,0.8607163120213485,0.4718362198347161,5,2,3,-1.445640652793448,1.214516984136964,1
5,2,Stuttgart,University of Stuttgart,Mechanical Engineering,0,2022,0,Higher Ranking,2023,None,None,-0.8785035087145754,0.9827328059339243,2,4,0,-0.8707230536917584,-1.2311475026470962,0
2,8,Cambridge,University of Cambridge,Medicine,1,2023,0,Job Opportunities,2026,None,None,-0.8785035087145754,-0.2712860872186792,5,3,1,0.4707513442121854,1.214516984136964,0
7,5,Moscow,Lomonosov Moscow State University,Psychology,4,2021,1,Political Stability,2024,None,None,-0.8785035087145754,1.122068238506436,2,3,0,1.7164061422658479,1.214516984136964,0
3,5,Kazan,Kazan Federal University,Psychology,7,2019,1,Scholarship,2021,Russia,Siemens,0.7579638604510515,-1.385969547798771,2,2,1,-0.39162505444035,-0.008315259255065975,1
5,9,San Francisco,Stanford University,Design,1,2022,0,Political Stability,2025,None,None,-0.8785035087145754,-1.0608535384629105,3,1,4,0.0,1.214516984136964,0
1,5,Moscow,Moscow Institute of Physics and Technology,Political Science,0,2020,0,Quality of Life,2021,None,None,-0.8785035087145754,-0.8750729616995618,1,3,1,0.7582101437630302,-1.2311475026470962,0
2,3,Pilani,BITS Pilani,Mechanical Engineering,2,2021,1,Quality of Life,2022,None,None,-0.8785035087145754,-1.385969547798771,5,1,1,-0.6790838539911949,-1.2311475026470962,0
0,3,Pilani,BITS Pilani,Biotechnology,1,2019,1,Scholarship,2020,None,None,-0.8785035087145754,-1.57175012456212,2,1,2,0.7582101437630302,-1.2311475026470962,0
0,3,Bangalore,IISc Bangalore,Political Science,1,2019,0,Scholarship,2020,India,Siemens,0.9321954210104726,0.6576167965980638,5,2,4,0.0,-1.2311475026470962,1
6,0,Edmonton,University of Alberta,Economics,1,2019,1,Political Stability,2020,None,None,-0.8785035087145754,0.4950587919301342,4,1,2,0.8540297436133124,-1.2311475026470962,0
8,2,Stuttgart,University of Stuttgart,Law,6,2019,1,Scholarship,2021,Germany,Intel,0.9677082141937589,1.2846262431743656,0,1,3,-0.5832642541409127,-0.008315259255065975,1
7,8,London,UCL,Civil Engineering,0,2023,1,Quality of Life,2026,UK,Facebook,0.286931320993893,1.0988456664110178,4,4,3,1.4289473427150021,1.214516984136964,1
9,0,Vancouver,University of British Columbia,Computer Science,7,2023,0,Job Opportunities,2025,None,None,-0.8785035087145754,-0.8286278175087246,2,2,1,0.3749317443619041,-0.008315259255065975,0
6,2,Stuttgart,University of Stuttgart,Architecture,1,2020,0,Job Opportunities,2021,Germany,Microsoft,1.513276210748542,0.5647265082163905,5,1,2,-1.3498210529431667,-1.2311475026470962,1
2,6,Stellenbosch,Stellenbosch University,Economics,0,2019,0,Quality of Life,2020,None,None,-0.8785035087145754,-1.1072986826537479,2,4,4,0.0,-1.2311475026470962,0
5,2,Munich,Technical University of Munich,Political Science,2,2022,1,Job Opportunities,2023,Germany,Amazon,-0.12443341603537855,0.10027506630801845,5,3,1,-0.48744465429063133,-1.2311475026470962,1
9,0,Vancouver,University of British Columbia,Biotechnology,7,2020,1,Scholarship,2022,None,None,-0.8785035087145754,0.9362876617430871,5,2,3,1.3331277428647208,-0.008315259255065975,0
9,3,Mumbai,IIT Bombay,Biotechnology,4,2020,0,Scholarship,2021,None,None,-0.8785035087145754,0.35572335935762256,0,4,3,0.6623905439127489,-1.2311475026470962,0
7,1,Helsinki,University of Helsinki,Political Science,1,2023,0,Job Opportunities,2025,None,None,-0.8785035087145754,-1.2930792594170966,3,0,0,-1.445640652793448,-0.008315259255065975,0
4,8,Cambridge,University of Cambridge,Law,3,2020,1,Higher Ranking,2022,UK,Intel,-0.006182321798750151,-1.6646404129437942,2,0,0,-0.6790838539911949,-0.008315259255065975,1
4,8,Oxford,University of Oxford,Psychology,3,2022,0,Political Stability,2024,UK,Goldman Sachs,-0.17950683711306792,-1.2930792594170966,3,1,3,-1.062362253392321,-0.008315259255065975,1
7,5,Kazan,Kazan Federal University,Civil Engineering,4,2019,1,Scholarship,2022,None,None,-0.8785035087145754,-0.8286278175087246,4,3,2,1.045668943313875,1.214516984136964,0
9,7,Dubai,Manipal Academy Dubai,Law,2,2021,1,Political Stability,2024,UAE,Apple,0.41551484367474245,0.8201748012659946,0,1,3,-1.5414602526437293,1.214516984136964,1
7,1,Espoo,Aalto University,Data Science,7,2021,1,Higher Ranking,2024,Finland,Google,1.571011612436861,-1.4324146919896081,5,2,1,-0.5832642541409127,1.214516984136964,1
4,9,San Francisco,UC Berkeley,Biotechnology,3,2019,0,Job Opportunities,2020,USA,Apple,1.3070022909870997,-0.17839579883700477,2,2,3,0.9498493434635937,-1.2311475026470962,1
6,5,Kazan,Kazan Federal University,Finance,3,2023,1,Political Stability,2025,None,None,-0.8785035087145754,1.0988456664110178,4,1,2,0.3749317443619041,-0.008315259255065975,0
3,8,Cambridge,University of Cambridge,Law,0,2021,1,Job Opportunities,2022,UK,Siemens,0.14440690726330271,0.7272845128843202,0,1,2,1.9080453419664105,-1.2311475026470962,1
4,1,Turku,University of Turku,Design,2,2023,1,Higher Ranking,2026,Finland,SAP,1.1386665245208505,-0.5499569523637023,5,4,4,0.0,1.214516984136964,1
6,8,Edinburgh,University of Edinburgh,Finance,1,2019,1,Political Stability,2020,None,None,-0.8785035087145754,0.3092782151667854,5,2,1,-1.6372798524940115,-1.2311475026470962,0
